item_id,title,description,url,brand,seller_name,image_url,availability,price,sale_price,gtin,mpn,group_id,condition,product_category,weight,item_weight_unit,seller_url,accepts_returns,return_deadline_in_days,return_policy,is_ads_eligible,star_rating,review_count,target_countries,store_country,custom_label_0,custom_label_1,custom_label_2,custom_label_3,identifier_exists
573530,Flow EAA Flow drink - Přírodní citron 201 g,"EAA Flow drink je prémiová zmes všetkých 9 esenciálnych aminokyselín v 30 dávkach (201 g). Každá dávka (6,7 g) obsahuje L-Leucín 2000 mg (~40 % dávky) ako kľúčový stimulátor svalovej syntézy. Voľné aminokyseliny sa nevstrebávajú ako bielkoviny – sú k dispozícii takmer okamžite. Bez sacharidov, minimum kalórií. Ďalej: L-Lyzín 850 mg , L-Izoleucín 550 mg , L-Valín 500 mg , L-Treonín 455 mg , L-Fenylalanín 365 mg , L-Metionín 190 mg , L-Histidín 75 mg a L-Tryptofán 15 mg v pomeroch navrhnutých podľa fyziológie svalov. Bez laktózy, lepku, umelých sladidiel. Vhodné pre vegánov.",https://powerlogy.com/flow-eaa-flow-drink-prirodni-citron,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105812/eaa-citron-zalistovani-1.webp,in_stock,24.95 EUR,,8594201630897,70478,,new,Výživové doplnky > Vegánske vitamíny a doplnky stravy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vegánske-vitamíny-a-doplnky-stravy,in-stock,single,
573531,Flow Joints 120 kapsúl,"Synergická kĺbová formula 3.0 s glukozamínom, kurkumínom a boswéliou pre pohyblivosť Joints 3.0 je klinicky skúmaná synergická kĺbová formula v 120 kapsulách (30 dávok po 4 kapsulách). Kľúčové zložky: Glukozamín sulfát 1000 mg (základná stavebná zložka chrupavky), Kurkumín HydroCurc® 500 mg (najvyššia biodostupnosť kurkumínu), Palmitoylethanolamid (PEA) 400 mg a Boswellia serrata extrakt 350 mg (30 % AKBBA). Dopĺňajú ich MSM 300 mg (metylsulfonylmetán pre flexibilitu), lipozomálny vitamín C PureWay-C® 80 mg (kolagén, chrupavky) a piperíno 2 mg z čierneho korenia pre správnu absorpciu. Vegánske kapsuly z celulózy.",https://powerlogy.com/flow-joints,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105839/mockup-joints-1.webp,out_of_stock,37.95 EUR,,8594201635007,70479,,new,Funkčná výživa > Kolagény > Kolagény na kosti a kĺby > Vitamíny a doplnky výživy na kosti,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-kosti,out-of-stock,single,
573532,Flow D3 + K2 Oil 10 ml,"Synergická kombinácia vitamínu D3 (2000 IU) a K2 v MCT oleji pre imunitu a zdravie kostí D3 + K2 Vegan Oil je synergická kombinácia vitamínu D3 a K2 v MCT oleji v 33 dávkach (10 ml). Každá dávka (9 kvapiek) dodá Vitamín D3 50 μg (2000 IU = 1000 % NRV*) vo forme cholekalciferolu a Vitamín K2 50 μg (67 % NRV*) vo forme MK-7 (menakinón-7). Nosičom je MCT olej pre maximálne vstrebávanie. Vitamín D je najčastejšie deficitný vitamín v populácii – odhaduje sa, že miliarda ľudí trpí jeho nedostatkom. D3 + K2 spolu pôsobia synergicky: D3 reguluje metabolizmus vápnika, K2 ho usmerňuje do kostí. Vegánska verzia D3 – vhodné pre vegánov a vegetariánov.",https://powerlogy.com/flow-d3-k2-oil,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105921/d3k2-mockup-1.webp,out_of_stock,7.95 EUR,,8594201633034,70480,,new,Výživové doplnky > Výživové doplnky výživy na kĺby > Kĺbová výživa pre športovcov,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,kĺbová-výživa-pre-športovcov,out-of-stock,single,
573533,Flow Liposomal Vitamin C 60 kapsúl,"Liposomal Vitamin C je vysoko vstrebateľný doplnok stravy, ktorý kombinuje patentovanú lipozomálnu formu vitamínu C (PureWay-C®) s citrusovými bioflavonoidmi a prírodnými bio ovocnými práškmi. Každá kapsula obsahuje 250 mg vitamínu C z troch rôznych zdrojov. Kombinácia Aceroly, Camu Camu a lipozomálneho PureWay-C® zabezpečuje výnimočnú biologickú dostupnosť oproti klasickej kyseline askorbovej. Vhodné pre vegánov.",https://powerlogy.com/flow-liposomal-vitamin-c,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105726/mockup-liposomal-vitamic-c-1.webp,out_of_stock,24.95 EUR,,8594201634857,70481,,new,Výživové doplnky > Bioflavonoidy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,bioflavonoidy,out-of-stock,single,
573534,Flow Magnesium bisglycinate 200 g,"Magnesium bisglycinate je čistý bisglycinát horečnatý v práškovej forme – kombinácia horčíka s aminokyselinou glycínom. Ide o jednu z najlepšie vstrebateľných foriem horčíka , ktorá je zároveň šetrná k tráveniu. Každá odmerka (2 500 mg) obsahuje 300 mg elementárneho horčíka , čo pokryje 80 % referenčnej výživovej hodnoty. Produkt neobsahuje žiadne plnivá ani aditíva.",https://powerlogy.com/flow-magnesium-bisglycinate,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105751/mockup-magnesium-bisglycinate-1.webp,out_of_stock,12.95 EUR,,8594201635380,70482,,new,Výživové doplnky > Horčík > Magnézium bisglycinát,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,magnézium-bisglycinát,out-of-stock,single,
573535,Flow Magnesium malate 200 g,"Malát horečnatý v prášku pre svaly – 375 mg horčíka v 1 dennej dávke Magnesium malate je čistý malát horečnatý v práškovej forme – kombinácia horčíka s kyselinou jablčnou. Ide o veľmi dobre vstrebateľnú a využiteľnú formu horčíka, ktorá je obzvlášť vhodná pre svaly. Každá odmerka (2 500 mg) obsahuje 375 mg elementárneho horčíka , čo pokryje plných 100 % NRV. Čistá forma bez plnív, alergénov a prídavných látok.",https://powerlogy.com/flow-magnesium-malate,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105802/mockup-magnesium-malate-1.webp,in_stock,12.95 EUR,,8594201635373,70483,,new,Výživové doplnky > Horčík,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,horčík,in-stock,single,
573536,Flow Iron 60 kapsúl,"Iron je pokročilý doplnok stravy s lipozomálnym železom a Ferrochel® – dvoma vysoko vstrebateľnými formami železa. Každá kapsula obsahuje 20 mg elementárneho železa doplneného lipozomálnym vitamínom C pre maximálne využitie. Bez zaťaženia trávenia, bez kovovej pachuti. Ideálne pre ženy, športovcov, vegánov a každého, kto chce doplniť železo šetrne a účinne.",https://powerlogy.com/flow-iron,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105859/iron-1.webp,in_stock,14.95 EUR,,8594201634840,70484,,new,Výživové doplnky > Bioflavonoidy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,bioflavonoidy,in-stock,single,
573537,Flow Mg 90 kapsúl,"Kombinácia 6 organických foriem horčíka s vitamínom D pre telo aj myseľ Mg 3.0 je unikátna kombinácia 6 organických foriem horčíka s vitamínom D3. Každá kapsula obsahuje 97 mg elementárneho horčíka v najlepšie vstrebateľných formách pre telo aj mozog. Rôzne formy horčíka sa využívajú odlišným spôsobom – svaly, nervová sústava aj mozog tak dostávajú horčík rovnomernejšie ako pri užívaní jedinej formy.",https://powerlogy.com/flow-mg,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105833/mockup-mg-1.webp,out_of_stock,21.95 EUR,,8594201634994,70485,,new,Výživové doplnky > Horčík > Horčík pre deti,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,horčík-pre-deti,out-of-stock,single,
573538,Flow Omega 3 90 kapsúl,"Ultra-čistý rybí olej z arktických vôd s testovaným obsahom EPA a DHA Omega 3 sú ultra-čisté mastné kyseliny EPA a DHA z rýb žijúcich v studených arktických vodách. Každá kapsula obsahuje 500 mg omega 3 s jasne deklarovaným obsahom EPA a DHA. Výnimočná čistota a minimálna oxidácia – bez ťažkých kovov, bez kontaminantov. Ideálne pre mozog, srdce aj každodennú suplementáciu omega 3.",https://powerlogy.com/flow-omega-3,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105849/mockup-omega3-1.webp,out_of_stock,23.95 EUR,,8594201631627,70486,,new,Výživové doplnky > Omega-3 kyseliny,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,omega-3-kyseliny,out-of-stock,single,
573539,Flow Zinc 60 kapsúl,"Zinc je unikátna trojkombinácia vysoko vstrebateľných foriem zinku – L-OptiZinc® , bisglycinátu a citrátu zinečnatého. Každá kapsula obsahuje 15 mg elementárneho zinku (150 % NRV). Všestranný minerál pre imunitu, pokožku, vlasy, nechty, hormóny aj metabolizmus – všetko v jednej kapsule denne.",https://powerlogy.com/flow-zinc,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105903/zinc-1.webp,in_stock,11.95 EUR,,8594201634833,70487,,new,Výživové doplnky > Vitamíny a doplnky výživy na nechty,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-nechty,in-stock,single,
573540,Flow Sleep 120 kapsúl,"Sleep 3.0 kombinuje 11 prírodných látok pre rýchlejšie zaspávanie, kvalitnejší spánok a rannú sviežosť. Valeriána, medovka, GABA, L-teanín a ďalších 7 zložiek pokrývajú celý spánkový proces. Bez melatonínu, bez návyku, bez vedľajších účinkov. Ideálne pre dlhodobú podporu zdravého spánku.",https://powerlogy.com/flow-sleep,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105822/mockup-sleep-1.webp,in_stock,41.95 EUR,,8594201634956,70488,,new,Výživové doplnky > Vitamíny a doplnky výživy pre deti,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-pre-deti,in-stock,single,
573541,Flow Stress Free 90 kapsúl,"9 adaptogénov a bylinných extraktov pre pokojnejšiu myseľ, odolnosť voči stresu a lepšiu náladu Stress Free 3.0 je prírodný doplnok stravy s 9 adaptogénmi a bylinkami pre okamžité aj dlhodobé zníženie napätia. Formulácia 2.0 s Ashwagandhou KSM-66, Rhodiolou, L-teanínom a ďalšími zložkami. Zvýšená odolnosť voči stresu, pokojnejšia myseľ a stabilnejšia nálada – bez otupenia, bez návyku, bez kompromisov.",https://powerlogy.com/flow-stress-free,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105843/mockup-stress-free-1.webp,in_stock,37.95 EUR,,8594201631610,70489,,new,Výživové doplnky > Vitamíny a doplnky výživy proti stresu,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-proti-stresu,in-stock,single,
573542,Flow Drive 40 kapsúl,"11 aktívnych látok pre bdelosť, pozornosť a energiu bez cukru a bez pádu Drive je doplnok stravy s 11 aktívnymi látkami pre maximálnu bdelosť a sústredenie. Kombinácia kofeínu, guarany, kurkumínu a vitamínov B zaistí stabilnú energiu s predĺženým účinkom. Bez cukru, bez farbív, bez pádu energie. Ideálne za volantom, pri nočnej práci alebo kedykoľvek je pozornosť kľúčová.",https://powerlogy.com/flow-drive,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105846/mockup-drive-1.webp,in_stock,12.95 EUR,,8594201630040,70491,,new,Výživové doplnky > Vitamín B > Vitamín B - komplex,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamín-b---komplex,in-stock,single,
573543,Flow Eyes & Vision 60 kapsúl,"Eyes & Vision kombinuje 8 synergicky pôsobiacich látok cielených na rôzne štruktúry oka – od sietnice a makuly po povrch oka. Taurín vyživuje fotoreceptory, Lutemax® 2020 filtruje modré svetlo, MaquiBright® hydratuje povrch oka a NatAxtin® astaxantín chráni očné tkanivá pred oxidačným stresom. Na rozdiel od bežných doplnkov s iba luteínom alebo vitamínom A, Eyes & Vision komplexne rieši najčastejšie problémy modernej doby – digitálnu únavu, suché oči, videnie za šera aj dlhodobé zdravie sietnice. Formulácia kombinuje klasické karotenoidy aj klinicky overené patentované extrakty.",https://powerlogy.com/flow-eyes-vision,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105856/eyes-1.webp,out_of_stock,41.95 EUR,,8594201634864,70492,,new,Výživové doplnky > Vitamíny a doplnky výživy na oči,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-oči,out-of-stock,single,
573544,Flow Regenerate 60 kapsúl,"Regenerate 2.0 kombinuje 7 prírodných látok pre tri navzájom prepojené procesy – očistu pečene (pestrec mariánsky 80 % sylibín, artičok cynarín), bunkovú energiu (ALA, spirulína) a antioxidačnú ochranu (astaxantín, kurkumín HydroCurc®). To všetko v jednej dennej dávke po dobu 30 dní. Produkt je určený ako jednorazová kúra pre obdobie zvýšenej záťaže, jarnej únavy alebo po nezdravom životnom štýle. Podajte telu pomocnú ruku – dajte mu šancu obnovy a získajte späť energiu a vitalitu.",https://powerlogy.com/flow-regenerate,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105819/mockup-regenerate-1.webp,out_of_stock,24.95 EUR,,8594201634932,70494,,new,Biohacking produkty,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,true,,,SK,SK,food,biohacking-produkty,out-of-stock,single,
573545,Flow Antioxidant 60 kapsúl,"Antioxidant 3.0 kombinuje 11 vedecky overených antioxidantov, ktoré pôsobia na rôznych úrovniach oxidačného stresu – Quercefit® kvercetín, pterostilbén, extrakt z hroznových jadier, lipozomálny vitamín C, CoQ10, kurkumín HydroCurc® a ďalšie. Každá látka má iný mechanizmus, dohromady tvoria synergickú ochranu celého organizmu. Vhodný pre športovcov, aktívnych jedincov aj všetkých, ktorí žijú v podmienkach zvýšeného oxidačného stresu – znečistené prostredie, intenzívny tréning, chronický stres alebo nezdravá strava. Vďaka synergii vitamínov, polyfenolov a flavonoidov je komplexnejší ako produkty postavené len na vitamíne C alebo jednom extrakte.",https://powerlogy.com/flow-antioxidant,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105836/mockup-antioxidant-1.webp,in_stock,37.95 EUR,,8594201634925,70495,,new,Výživové doplnky > Vitamín E,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamín-e,in-stock,single,
573546,Flow L-theanine 100 g,"L-theanín je prirodzená aminokyselina čajových lístkov, ktorá podporuje tvorbu alfa mozgových vĺn – stav pokojnej, sústrednej bdelosti. Zvyšuje hladinu GABA, dopamínu a serotonína bez sedatívneho efektu, takže prináša pokoj bez únavy a sústredenie bez napätia. Najsilnejší efekt dosiahnete v kombinácii s kofeínom v pomere 2:1 (250 mg L-theanínu : 100 mg kofeínu), kde L-theanín tlmí nervozitu a zosilňuje pozornosť. Jedno 100 g balenie obsahuje 400 dávok – zásobné balenie pre každodenné použitie.",https://powerlogy.com/flow-l-theanine,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105757/mockup-l-theanine-1.webp,out_of_stock,21.95 EUR,,8594201635311,70496,,new,Výživové doplnky > Vitamíny a doplnky výživy na nervový systém,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-nervový-sys,out-of-stock,single,
573547,Flow GABA Kyselina gama-aminomáselná 100 g,"Inhibičný neurotransmiter pre hlboký spánok, relaxáciu a zníženie svalového napätia GABA (kyselina gama-aminomaslová) je hlavný inhibičný neurotransmiter centrálnej nervovej sústavy. Jedno 100 g balenie obsahuje 200 dávok pre každodenné použitie.",https://powerlogy.com/flow-gaba-kyselina-gama-aminomaselna,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105717/mockup-gaba-1.webp,in_stock,17.95 EUR,,8594201635403,70497,,new,Výživové doplnky > Vitamíny a doplnky výživy na nervový systém,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-nervový-sys,in-stock,single,
573548,Flow Glycin 500 g,"Čistý glycín pre kvalitný spánok, tvorbu kolagénu a celkové zdravie metabolizmu Glycín je čistá aminokyselina s radom zásadných funkcií v organizme. Podieľa sa na metabolizme, je hlavnou zložkou kolagénu a zohráva kľúčovú rolu v imunitnej odpovedi, regenerácii a celkovej homeostáze. Najpopulárnejšie využitie glycínu je podpora kvality spánku – prirodzene a bez závislosti. Vhodný pre vegetariánov aj vegánov.",https://powerlogy.com/flow-glycin,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105723/mockup-glycine-1.webp,out_of_stock,12.95 EUR,,8594201635199,70498,,new,Funkčná výživa > Kolagény > Práškové kolagény,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,práškové-kolagény,out-of-stock,single,
573550,Flow Ostropestřec mariánský Milk thistle 100 g,"Štandardizovaný extrakt ostropestrca s 80 % silymarínu pre zdravú pečeň a detox Ostropestrc mariánsky je bylina s tisícročnou históriou využitia pre podporu pečene a detoxikáciu organizmu. Kľúčová bioaktívna látka silymarin chráni pečeňové bunky, podporuje ich regeneráciu a pôsobí ako silný antioxidant. Extrakt štandardizovaný na 80 % silymarínu - pre maximálnu účinnosť. Bez zbytočných plnidiel, čistý botanický extrakt.",https://powerlogy.com/flow-ostropestrec-mariansky,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105754/mockup-ostropestrec-mariansky-1.webp,out_of_stock,17.95 EUR,,8594201635397,70500,,new,Výživové doplnky > Vitamíny a doplnky výživy na obličky,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-obličky,out-of-stock,single,
573551,Flow Glutamin 500 g,"Glutamín je najhojnejšia voľná aminokyselina v ľudskom tele. Je podmienene esenciálny – pri intenzívnej fyzickej aktivite, chorobe alebo strese jeho potreba výrazne prevyšuje to, čo telo samo dokáže vytvoriť. Využívaný v športovej výžive pre rýchlejšiu regeneráciu , ale tiež ako podpora zdravia čiev, imunitného systému a celkového metabolizmu bielkovín.",https://powerlogy.com/flow-glutamin,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105748/mockup-glutamine-1.webp,in_stock,17.95 EUR,,8594201635182,70501,,new,Výživové doplnky > Vitamíny a doplnky výživy na svaly,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-svaly,in-stock,single,
573552,Flow Resveratrol 20 g,"Prírodný polyfenol aktivujúci sirtuíny – gény dlhovekosti – pre spomalenie starnutia Resveratrol je prírodný polyfenol vyskytujúci sa v šupke a semenách hrozna a viac ako 70 ďalších rastlinných druhoch. Preslávil sa ako aktivátor sirtuínov – tzv. génov dlhovekosti. Jeden z najviac skúmaných prírodných longevity doplnkov – s potenciálom ovplyvniť bunkové starnutie, kardiovaskulárne zdravie aj kognitívne funkcie.",https://powerlogy.com/flow-resveratrol,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105740/mockup-resveratrol-1.webp,in_stock,21.95 EUR,,8594201632976,70502,,new,Výživové doplnky > Bioflavonoidy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,bioflavonoidy,in-stock,single,
573553,Flow Kolostrum Bovinní 150 g,"Hovädzí kolostrum s imunoglobulínmi, laktoferínom a rastovými faktormi pre imunitu a regeneráciu Bovinné kolostrum je prirodzená mliečna tekutina produkovaná kravami ako prvá výživa pre mláďatá. Obsahuje v koncentrovanej forme imunoglobulíny, laktoferín, cytokíny a rastové faktory – biologicky aktívne látky pre imunitu a regeneráciu. Obľúbené u športovcov pre podporu regenerácie a tvorby svalov, aj u osôb hľadajúcich posilnenie prirodzenej obranyschopnosti.",https://powerlogy.com/flow-kolostrum-bovinni,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105737/mockup-kolostrum-bovinni-1.webp,in_stock,29.95 EUR,,8594201634710,70503,,new,Výživové doplnky > Vitamíny a doplnky výživy na svaly,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-svaly,in-stock,single,
573555,Flow Astaxanthin NatAxtin® CWD 20 g,"Patentovaná mikroenkapsulovaná forma astaxantínu NatAxtin® CWD pre maximálnu vstrebateľnosť Astaxantín je ružovo-oranžový karotenoid vyskytujúci sa v morských organizmoch a sladkovodných riasach. Zaraďuje sa medzi najsilnejšie prírodné antioxidanty – chráni bunky, pokožku aj mitochondrie pred oxidačným poškodením. Patentovaná forma NatAxtin® CWD – mikroenkapsulovaný astaxantín rozpustný vo vode pre maximálnu vstrebateľnosť bez závislosti na tučnom jedle.",https://powerlogy.com/flow-astaxanthin-nataxtin-cwd,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105734/mockup-astaxanthin-1.webp,in_stock,25.95 EUR,,8594201635458,70505,,new,Výživové doplnky > Bioflavonoidy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,bioflavonoidy,in-stock,single,
573556,Flow Ženšen pravý 40 g,"Prémiový extrakt pravého ženšenu s 80 % ginsenozidov pre vitalitu, energiu a imunitu Ženšen pravý (Panax ginseng) je jeden z najdlhšie používaných adaptogénov na svete – využívaný v Ázii tisíce rokov ako tonikum pre vitalitu, energiu a silu. Kľúčové účinky zabezpečujú ginsenosidy. Extrakt štandardizovaný na 80 % ginsenosidov – najvyššia dostupná koncentrácia pre maximálnu účinnosť. Energia bez kofeínu, adaptácia bez závislosti.",https://powerlogy.com/flow-zensen,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105729/mockup-zensen-pravy-1.webp,in_stock,17.95 EUR,,8594201635434,70506,,new,Výživové doplnky > Vitamíny a doplnky výživy pre mozog,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-pre-mozog,in-stock,single,
573557,Flow Quercetin 50 g,"Quercefit® – patentovaná forma kvercetínu s fosfolipidmi pre longevity a antioxidáciu Quercetin Quercefit® je patentovaná formulácia kvercetínu s fosfolipidmi , ktorá rieši prirodzene nízku vstrebateľnosť tohto flavonoidu. Kvercetín sa prirodzene vyskytuje v hrozne, jablkách, čerešniach a citrusoch. Jeden z najsľubnejších longevity flavonoidov – skúmaný pre svoj senolytický účinok (odstraňovanie senescentných buniek) a silné antioxidačné vlastnosti.",https://powerlogy.com/flow-quercetin,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105805/mockup-quercetin-1.webp,out_of_stock,25.95 EUR,,8594201632907,70507,,new,Výživové doplnky > Bioflavonoidy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,bioflavonoidy,out-of-stock,single,
573558,Flow Citrulline malate 250 g,"Kombinácia L-citrulínu a kyseliny jablčnej 2:1 pre maximálny športový výkon a prekrvenie svalov Citrulín malát je účinná kombinácia L-citruliínu a kyseliny jablčnej v pomere 2:1 – vedecky najskúmanejšia forma pre športový výkon. Zvyšuje produkciu oxidu dusnatého (NO) a zlepšuje dodávku krvi a kyslíka do svalov. Obľúbený pre-workout doplnok pre výkonnostných športovcov – podporuje svalový pump, znižuje únavu a umožňuje vyšší tréningový objem.",https://powerlogy.com/flow-citrulline-malate,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105808/mockup-citrulline-malate-1.webp,in_stock,17.95 EUR,,8594201635342,70508,,new,Výživové doplnky > Vitamíny a doplnky výživy na svaly,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-na-svaly,in-stock,single,
573559,Flow Ashwagandha - KSM66® 50 g,"KSM-66® – najlepší celospektrálny extrakt ashwagandhy pre vitalitu, výkon, náladu a spánok Ashwagandha KSM-66® je najlepší a najviac klinicky skúmaný extrakt ashwagandhy na svete. Garantovaný obsah 5 % withanolidov a plnospektrálna extrakcia z koreňa - pre maximálnu adaptogénnu účinnosť. Tonizujúci adaptogén pre zvládanie stresu, fyzický výkon, lepší spánok a hormonálnu rovnováhu - všetko podložené klinickými štúdiami s KSM-66®.",https://powerlogy.com/flow-ashwagandha-ksm66,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260331105743/mockup-ashwagandha-ksm-66-1.webp,out_of_stock,21.95 EUR,,8594201635335,70509,,new,Výživové doplnky > Vitamíny a doplnky výživy pre ženy,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamíny-a-doplnky-výživy-pre-ženy,out-of-stock,single,
573560,Flow Longevity 120 kapsúl,"Multi-mechanický longevity komplex s 24+ látkami pre NAD+, sirtuíny a bunkovú energiu Longevity 4.0 je unikátny multi-mechanický longevity komplex formulovaný podľa najnovších štúdií zameraných na starnutie. Obsahuje viac ako 24 aktívnych látok zameraných na NAD+ metabolizmus, aktiváciu sirtuínov, ochranu telomér a bunkovú energiu. Na rozdiel od jednoduchých anti-aging doplnkov pracuje Longevity 4.0 so synergiou viacerých signálnych dráh - výsledkom je komplexný a dlhodobo udržateľný prístup k vitalite a zdravému starnutiu.",https://powerlogy.com/flow-longevity,Powerlogy,Powerlogy,https://media.powerlogy.com/1/live/20260407173841/flow-longevity.webp,in_stock,99.95 EUR,,8594201635083,70490,,new,Výživové doplnky > Vitamín B > Vitamín B - komplex,,,https://powerlogy.com/,true,14,https://powerlogy.com/o-nakupe/vseobecne-obchodne-podmienky,false,,,SK,SK,supplement,vitamín-b---komplex,in-stock,single,
